source_path,size_bytes,duration,container,video_codec,audio_codec,width,height,bitrate,faststart_status,recommended_profile,delete_after_verify
/mnt/spirit-8tb/media/tempTwitter/Rbbca - Wataa [1904946518005833728].mp4,4362806,32.438277,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,720,1158,1075964,moov-before-mdat,remux-faststart-only,yes
/mnt/spirit-8tb/media/tempTwitter/sienna rae - am I good enough for you？ [1852559606062428160].mp4,4412213,12.747755,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,1080,1920,2768934,moov-before-mdat,mobile-720p,yes
/mnt/spirit-8tb/media/tempTwitter/SWOO ☆ - Wataa [1977457971450744833].mp4,4431569,8.243084,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,1080,1920,4300884,moov-before-mdat,mobile-720p,yes
/mnt/spirit-8tb/media/tempTwitter/Barstool Sports - “How bad are the Dolphins？” [1983710537084207104].mp4,4449718,20.828299,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,720,1280,1709104,moov-before-mdat,remux-faststart-only,yes
/mnt/spirit-8tb/media/tempTwitter/Variety - #SydneySweeney arrives to Variety's #PowerOfWomen red carpet where sh... [1983710537084207104].mp4,4449718,20.828299,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,720,1280,1709104,moov-before-mdat,remux-faststart-only,yes
/mnt/spirit-8tb/media/tempTwitter/♠️ BBC ORGASM ♠️ 170K - The BBC will make your lover unrecognizable. You will witness for the... [2018756241900593153].mp4,4459928,15.11619,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,1080,1920,2360345,moov-before-mdat,mobile-720p,yes
/mnt/spirit-8tb/media/tempTwitter/𝙑𝙤𝙡𝙪𝙥𝙩𝙪𝙤𝙪𝙨 𝙑𝙮𝙗𝙚𝙯 💖(ᴾᵒʳⁿ ᴹᵒᵐᵐʸ ⁺)💫 - Wataa 💦 [1987066296333217792].mp4,4470649,31.973878,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,720,1280,1118575,moov-before-mdat,remux-faststart-only,yes
/mnt/spirit-8tb/media/tempTwitter/SWOO ☆ - Wataa [1979228503947014144].mp4,4514000,22.337596,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,720,1280,1616646,moov-before-mdat,remux-faststart-only,yes
/mnt/spirit-8tb/media/tempTwitter/C A L A M I T Y ! - WATAA 👅 [1988643816807559171].mp4,4520952,20.57288,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,1080,1440,1758023,moov-before-mdat,mobile-720p,yes
/mnt/spirit-8tb/media/tempTwitter/Katie Vaynes 💋 - How rough would you be with me？ [2013756552323248128].mp4,4603262,11.772517,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,1920,1080,3128141,moov-before-mdat,mobile-720p,yes
/mnt/spirit-8tb/media/tempTwitter/༺diosa༻ - wataa 💗 [2012643835713576960].mp4,4604504,8.02,"mov,mp4,m4a,3gp,3g2,mj2",h264,,1920,1080,4593021,moov-before-mdat,mobile-720p,yes
/mnt/spirit-8tb/media/tempTwitter/b i g - 🔗 - @NowFaceBaby [1986834393004904448].mp4,4618183,53.243356,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,608,1080,693898,moov-before-mdat,remux-faststart-only,yes
/mnt/spirit-8tb/media/tempTwitter/パイズリアーカイブス - サキュバス姉さん最高すぎる… パイズリ挟射で全部搾り取って…🥵💦🥵💦🥵 [1990254872130883584].mp4,4619557,96.223492,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,640,360,384068,moov-before-mdat,remux-faststart-only,yes
/mnt/spirit-8tb/media/tempTwitter/😵‍💫 D.P Lovecraft - https：⧸⧸t.co⧸QPZjLTEXOC [1980685750053031936].mp4,4619931,29.952,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,1280,720,1233955,moov-before-mdat,remux-faststart-only,yes
/mnt/spirit-8tb/media/tempTwitter/Goonin4pawgs - Wataa💦 [1974010929982459905].mp4,4623328,51.919819,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,720,1192,712379,moov-before-mdat,remux-faststart-only,yes
/mnt/spirit-8tb/media/tempTwitter/パイズリアーカイブス - Hitomi姉さんのすごいパイ圧のパイズリ挟射！ [1990080237074538496].mp4,4656030,27.654966,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,1280,720,1346891,moov-before-mdat,remux-faststart-only,yes
/mnt/spirit-8tb/media/tempTwitter/UniqueSora - UniqueSora - A little motivation ❤️ [2037280829970538498].mp4,4683239,11.935057,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,1080,1920,3139148,moov-before-mdat,mobile-720p,yes
/mnt/spirit-8tb/media/tempTwitter/Cum Bunny - https：⧸⧸t.co⧸5TcBqK2zST [2006876688865464320].mp4,4741700,47.995646,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,1290,864,790355,moov-before-mdat,mobile-720p,yes
/mnt/spirit-8tb/media/tempTwitter/Ashley G - Come smack it on [1979786096268505088].mp4,4770948,13.026395,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,1080,1920,2930018,moov-before-mdat,mobile-720p,yes
/mnt/spirit-8tb/media/tempTwitter/Derly Rodríguez 🩷 - https：⧸⧸t.co⧸afSy2MUkAq [2006175477438808065].mp4,4777180,5.06195,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,2160,3840,7549944,moov-before-mdat,mobile-720p,yes
/mnt/spirit-8tb/media/tempTwitter/Throne 🍑 - Be honest with me 😋 you wanna push your tongue against that screen so... [2006333973010554880].mp4,4790407,21.524898,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,1280,720,1780415,moov-before-mdat,remux-faststart-only,yes
/mnt/spirit-8tb/media/tempTwitter/AvaAlex No PPV!!❤️ - My makeup guru 😉 [1878093537935310848].mp4,4793654,27.84,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,720,1280,1377486,moov-before-mdat,remux-faststart-only,yes
/mnt/spirit-8tb/media/tempTwitter/hennie ：3 - creaming btw [1980719182581755904].mp4,4811192,23.103855,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,1920,1088,1665935,moov-before-mdat,mobile-720p,yes
/mnt/spirit-8tb/media/tempTwitter/かみぱっぱ - かみぱっぱ - こんなに大きな重りを付けているのに何という体幹だ…  地面になりたい [2030875714594201601].mp4,4898092,29.70196,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,720,1280,1319264,moov-before-mdat,remux-faststart-only,yes
/mnt/spirit-8tb/media/tempTwitter/gloryLex - Lexy BBy - CHUDAI [1970580055387496448].mp4,4899264,40.79746,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,1278,720,960699,moov-before-mdat,remux-faststart-only,yes
/mnt/spirit-8tb/media/tempTwitter/𝒞𝓊𝓇𝓋𝓎 𝒞𝒽ℯ𝓇𝓇𝓎 🍒 NO PPV VIP⇩ - Wataa ♡︎ [1989773493366386688].mp4,4902945,8.933333,"mov,mp4,m4a,3gp,3g2,mj2",h264,,2160,1388,4390697,moov-before-mdat,mobile-720p,yes
/mnt/spirit-8tb/media/tempTwitter/Goddess Barbie to you ｜ 👑🇨🇦 - wataa [1968863803166048256].mp4,4913279,27.144127,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,720,1280,1448056,moov-before-mdat,remux-faststart-only,yes
/mnt/spirit-8tb/media/tempTwitter/Throne 🍑 - Be honest with me 😋 you wanna push your tongue against that screen so... [1989749681635594240].mp4,4944495,21.501678,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,1280,720,1839668,moov-before-mdat,remux-faststart-only,yes
/mnt/spirit-8tb/media/tempTwitter/l u c i ⪩⪨ - touching to my horny thoughts☺️💕💭 [1915567545861427200].mp4,4990886,20.41034,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,1280,720,1956218,moov-before-mdat,remux-faststart-only,yes
/mnt/spirit-8tb/media/tempTwitter/Katie Vaynes 💋 - Wataa 💦 [2002001312263675905].mp4,5102863,31.300499,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,1242,720,1304225,moov-before-mdat,remux-faststart-only,yes
/mnt/spirit-8tb/media/tempTwitter/Isabella - Squirting from my sex machine #solo #dildo #PAWG #fatass [1980184534701199360].mp4,5177061,67.988027,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,1166,644,609173,moov-before-mdat,remux-faststart-only,yes
"/mnt/spirit-8tb/media/tempTwitter/𝑳𝙞𝒍𝙡𝒚 ♱ - NNN Day 3：  Think I'm gonna make this a daily thing, ya know, checkin... [1985159429419933697].mp4",5188619,21.408798,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,1280,720,1938873,moov-before-mdat,remux-faststart-only,yes
/mnt/spirit-8tb/media/tempTwitter/Just JiDion - SNEAKO Defends EDP445 on JiDion Stream #shorts [sFlDc4Mq1N4].mp4,5197609,17.614,"mov,mp4,m4a,3gp,3g2,mj2",vp9,opus,1080,1920,2360671,moov-before-mdat,mobile-720p,yes
/mnt/spirit-8tb/media/tempTwitter/star - you next？ ₊˚⊹ ᰔ [1802403975771090944].mp4,5237196,20.201361,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,1080,1310,2073997,moov-before-mdat,mobile-720p,yes
/mnt/spirit-8tb/media/tempTwitter/giddy - This clip of India Love is going VIRAL 👀😳 [1986205273204101120].mp4,5581766,21.130159,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,1920,1080,2113288,moov-before-mdat,mobile-720p,yes
/mnt/spirit-8tb/media/tempTwitter/sloppygoonettes - Wataa 💦 [1964929593225134080].mp4,5740105,55.658667,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,1000,720,825043,moov-before-mdat,remux-faststart-only,yes
/mnt/spirit-8tb/media/tempTwitter/Ms Nasty💦🥂 - Chudai 👾 [1989112119988543488].mp4,5750520,32.716916,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,720,1230,1406127,moov-before-mdat,remux-faststart-only,yes
/mnt/spirit-8tb/media/tempTwitter/hennie ：3 - wataa 🍒 [1998907372736307200].mp4,5796030,17.113107,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,1918,1080,2709516,moov-before-mdat,mobile-720p,yes
/mnt/spirit-8tb/media/tempTwitter/FernandaShows🎀 - 🥸 [2006901313347768320].mp4,5815454,13.026395,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,1080,1920,3571489,moov-before-mdat,mobile-720p,yes
/mnt/spirit-8tb/media/tempTwitter/Rita 🍓 - all i want is to get to pixar mom level [1950302422653685761].mp4,6142163,20.38712,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,1080,1548,2410213,moov-before-mdat,mobile-720p,yes
/mnt/spirit-8tb/media/tempTwitter/⋆ Blowjob Queen ⋆ - https：⧸⧸t.co⧸j5MduzXNml [2005760039890427904].mp4,6153537,49.365624,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,720,1278,997218,moov-before-mdat,remux-faststart-only,yes
/mnt/spirit-8tb/media/tempTwitter/Rita 🍓 - wataa [1966235901933268992].mp4,6182311,29.651882,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,1080,1406,1667971,moov-before-mdat,mobile-720p,yes
/mnt/spirit-8tb/media/tempTwitter/𝑨𝒏𝒂 💗 $3 OF 🇧🇷 - me chupa em público？ 😈  se tiver bastante rt eu faço um pack gozando ... [1363982303274352641].mp4,6214571,26.752,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,1280,720,1858424,moov-before-mdat,remux-faststart-only,yes
/mnt/spirit-8tb/media/tempTwitter/༺diosa༻ - wataa [2015158834134720512].mp4,6266834,3.97,"mov,mp4,m4a,3gp,3g2,mj2",h264,,2160,3840,12628380,moov-before-mdat,mobile-720p,yes
/mnt/spirit-8tb/media/tempTwitter/Ashley G - Dm me papi 💋⬇️ [1979361954192842752].mp4,6277441,14.628571,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,1080,1920,3432975,moov-before-mdat,mobile-720p,yes
/mnt/spirit-8tb/media/tempTwitter/Isabella - #solo #dildo [1980178605893201920].mp4,6302223,35.503311,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,888,1562,1420086,moov-before-mdat,mobile-720p,yes
/mnt/spirit-8tb/media/tempTwitter/Rita 🍓 - these are my best pants hands down [1994554111422074884].mp4,6323998,13.165714,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,1440,1080,3842707,moov-before-mdat,mobile-720p,yes
/mnt/spirit-8tb/media/tempTwitter/LilyKoti 🙀 - Oops... I think I forgot to leave that zoom meeting 🙀 [2008191112771465216].mp4,6328114,8.96,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,1920,1080,5650101,moov-before-mdat,mobile-720p,yes
/mnt/spirit-8tb/media/tempTwitter/Aaliyah Yasin - VID SOLD! The Pakistani girl next door 🔥 Check it out! #MVSales @many... [2021378025183690752].mp4,6370599,28.932063,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,1280,720,1761533,moov-before-mdat,remux-faststart-only,yes
/mnt/spirit-8tb/media/tempTwitter/Isabella - https：⧸⧸t.co⧸puPJEp2E01 [1977544895167393792].mp4,6478667,42.283537,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,888,1450,1225756,moov-before-mdat,mobile-720p,yes
/mnt/spirit-8tb/media/tempTwitter/PAG 💕 - https：⧸⧸t.co⧸hUSQHRhFsc [2018955073569562624].mp4,6491332,92.717279,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,480,640,560096,moov-before-mdat,remux-faststart-only,yes
/mnt/spirit-8tb/media/tempTwitter/giddy - giddy - Pokimane knows pretty well what she was doing here 💀 [2030796356760268800].mp4,6577750,36.919728,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,1080,1320,1425308,moov-before-mdat,mobile-720p,yes
/mnt/spirit-8tb/media/tempTwitter/Rita 🍓 - one word： bouncy [1993816904939835392].mp4,6696060,26.354649,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,1514,1076,2032600,moov-before-mdat,mobile-720p,yes
/mnt/spirit-8tb/media/tempTwitter/Rita 🍓 - here's a new planet to add to the solar system [2018444967824220160].mp4,6896835,18.552744,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,1878,1078,2973936,moov-before-mdat,mobile-720p,yes
/mnt/spirit-8tb/media/tempTwitter/zoey! - $500k or get stuck in this elevator w me？ [1988982041384194048].mp4,6944388,5.828209,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,2160,3840,9532105,moov-before-mdat,mobile-720p,yes
/mnt/spirit-8tb/media/tempTwitter/パイズリアーカイブス - https：⧸⧸t.co⧸fIMm5rDJU5 [1955281925394010113].mp4,7023513,136.254694,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,700,420,412375,moov-before-mdat,remux-faststart-only,yes
/mnt/spirit-8tb/media/tempTwitter/༺diosa༻ - wataa [2015519906981199872].mp4,7054346,6.568333,"mov,mp4,m4a,3gp,3g2,mj2",h264,,3478,2154,8591946,moov-before-mdat,mobile-720p,yes
/mnt/spirit-8tb/media/tempTwitter/Mili - Wataa ❄️ [1999557232418279424].mp4,7059545,6.478367,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,3840,2160,8717684,moov-before-mdat,mobile-720p,yes
/mnt/spirit-8tb/media/tempTwitter/Kiri -`♡´- 20% Off Onlyfans! - leaking throatpie 🥵 [1898470776203853824].mp4,7302412,25.959909,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,1080,1920,2250365,moov-before-mdat,mobile-720p,yes
/mnt/spirit-8tb/media/tempTwitter/༺diosa༻ - wataa [2005344592028135424].mp4,7325767,8.637823,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,3840,2160,6784827,moov-before-mdat,mobile-720p,yes
/mnt/spirit-8tb/media/tempTwitter/ℂ𝕦𝕞 𝔸𝕕𝕕𝕚𝕔𝕥𝕖𝕕 𝕊𝕝𝕦𝕥 - https：⧸⧸t.co⧸iZi6pk7Dqz [2004028055098896384].mp4,7326721,45.348571,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,608,1080,1292516,moov-before-mdat,remux-faststart-only,yes
/mnt/spirit-8tb/media/tempTwitter/༺diosa༻ - wataa 💓 [2011550927640219648].mp4,7428295,6.9,"mov,mp4,m4a,3gp,3g2,mj2",h264,,2160,2620,8612515,moov-before-mdat,mobile-720p,yes
/mnt/spirit-8tb/media/tempTwitter/sienna rae - Wataa💦 [1840677588978585600].mp4,7527836,18.901043,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,1920,1080,3186209,moov-before-mdat,mobile-720p,yes
/mnt/spirit-8tb/media/tempTwitter/Katie Vaynes 💋 - How bad do you want to put your mouth around these？ [2016284124839858176].mp4,7689119,15.836009,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,1920,1080,3884372,moov-before-mdat,mobile-720p,yes
/mnt/spirit-8tb/media/tempTwitter/Aaliyah Yasin - Wataa [2018419579194613762].mp4,7833631,13.76,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,2160,3838,4554436,moov-before-mdat,mobile-720p,yes
/mnt/spirit-8tb/media/tempTwitter/༺diosa༻ - wataa [1998481501990653952].mp4,7875431,6.311667,"mov,mp4,m4a,3gp,3g2,mj2",h264,,3840,2160,9982061,moov-before-mdat,mobile-720p,yes
/mnt/spirit-8tb/media/tempTwitter/⋆ Blowjob Queen ⋆ - https：⧸⧸t.co⧸mqAeVh1yxa [2005986976600633344].mp4,7911068,56.42449,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,720,1278,1121650,moov-before-mdat,remux-faststart-only,yes
/mnt/spirit-8tb/media/tempTwitter/stella👼 - i love being used &lt;3 [1788646286629195776].mp4,8008130,50.851701,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,720,1280,1259840,moov-before-mdat,remux-faststart-only,yes
/mnt/spirit-8tb/media/tempTwitter/😵‍💫 D.P Lovecraft - https：⧸⧸t.co⧸ObzfB0RMj4 [1993474865253232640].mp4,8020544,37.337687,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,1080,1856,1718487,moov-before-mdat,mobile-720p,yes
/mnt/spirit-8tb/media/tempTwitter/Cum 💦 Cravers 🌶️ - 📛💦 [2002865665968054272].mp4,8126412,59.071565,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,720,1204,1100551,moov-before-mdat,remux-faststart-only,yes
/mnt/spirit-8tb/media/tempTwitter/PrematureGooner - He didn’t even last 30 seconds inside of her                         ... [1995278962638073856].mp4,8214008,58.8,"mov,mp4,m4a,3gp,3g2,mj2",h264,,1280,720,1117552,moov-before-mdat,remux-faststart-only,yes
/mnt/spirit-8tb/media/tempTwitter/༺diosa༻ - wataa [2019183740409278464].mp4,8230144,7.2,"mov,mp4,m4a,3gp,3g2,mj2",h264,,2160,3014,9144604,moov-before-mdat,mobile-720p,yes
/mnt/spirit-8tb/media/tempTwitter/Rita 🍓 - popped a few stitches trying to get this over my hips [1999606345826467841].mp4,8451181,28.072925,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,1080,1540,2408350,moov-before-mdat,mobile-720p,yes
/mnt/spirit-8tb/media/tempTwitter/sloppygoonettes - Wataa 💦 [1982158478228455424].mp4,9014193,49.690703,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,720,1280,1451248,moov-before-mdat,remux-faststart-only,yes
/mnt/spirit-8tb/media/tempTwitter/Ash 🫧 - I understood the assignment [2004000226646827008].mp4,9282639,47.113288,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,720,1280,1576224,moov-before-mdat,remux-faststart-only,yes
/mnt/spirit-8tb/media/tempTwitter/𝗙𝗿𝗮𝗻𝗸 𝗖𝘂𝘁𝗲𝘅 💫 - Which soda is the fizziest ？ 😳😳😳 [1982076952241434624].mp4,9305626,55.217052,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,720,1280,1348224,moov-before-mdat,remux-faststart-only,yes
/mnt/spirit-8tb/media/tempTwitter/Rita 🍓 - it's an absolute weapon [1949937520013197312].mp4,9379639,30.51102,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,1880,1078,2459344,moov-before-mdat,mobile-720p,yes
/mnt/spirit-8tb/media/tempTwitter/21+ - juicy booty goon compilation 🙏💦💕 [1873102726772465664].mp4,9586868,29.953741,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,1920,1080,2560446,moov-before-mdat,mobile-720p,yes
/mnt/spirit-8tb/media/tempTwitter/Ashley G - Talk to me 🫦🫦🫦 ✨✨✨ [1980828566062268416].mp4,9602333,21.989297,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,1080,1920,3493457,moov-before-mdat,mobile-720p,yes
/mnt/spirit-8tb/media/tempTwitter/Rbbca - Wataa [1966187962615627776].mp4,9712184,30.325261,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,1920,1080,2562136,moov-before-mdat,mobile-720p,yes
"/mnt/spirit-8tb/media/tempTwitter/ACE‼️ 🇵🇸 (indefinite hiatus) - go on gooner, pump that needy cock. wrap your hand around the base an... [1992630783442395136].mp4",9729502,58.374966,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,1280,720,1333380,moov-before-mdat,remux-faststart-only,yes
/mnt/spirit-8tb/media/tempTwitter/C A L A M I T Y ! - wataa 🥵 [1947784819619844096].mp4,9764687,13.212154,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,1080,1440,5912548,moov-before-mdat,mobile-720p,yes
/mnt/spirit-8tb/media/tempTwitter/stella👼 - wanna go explore？ 🌾🥰 [1766329299983122432].mp4,10017547,49.992562,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,540,960,1603045,moov-before-mdat,remux-faststart-only,yes
/mnt/spirit-8tb/media/tempTwitter/Rita 🍓 - wait for it... [1998163336715030528].mp4,10105130,23.730794,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,1080,1626,3406588,moov-before-mdat,mobile-720p,yes
/mnt/spirit-8tb/media/tempTwitter/Eden Ivy - Housewife training：) [2005754088114335744].mp4,10150548,23.986213,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,1320,1760,3385460,moov-before-mdat,mobile-720p,yes
/mnt/spirit-8tb/media/tempTwitter/Valorie 💕 (Face on OF) - i just can't contain my boobs 😂 can you use your mouth to make them s... [2017210404838236161].mp4,10197153,23.823673,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,1080,1920,3424208,moov-before-mdat,mobile-720p,yes
/mnt/spirit-8tb/media/tempTwitter/パイズリアーカイブス - しおりんの乳マ○コに馬乗りパイズリしたら 大量ザーメン放出しすぎて笑われちゃった☺️ [1980738569200132096].mp4,10309399,81.060862,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,1280,720,1017447,moov-before-mdat,remux-faststart-only,yes
/mnt/spirit-8tb/media/tempTwitter/THE NUT EXTRACTOR 9000 - get TRIGGERED gooner [1995906765540491264].mp4,10720444,11.192018,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,1920,1440,7662921,moov-before-mdat,mobile-720p,yes
/mnt/spirit-8tb/media/tempTwitter/Wonderful Women - Sexy Full Striptease  @YourBustyDoll__ [2003775969245515777].mp4,10870359,55.193832,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,720,1280,1575590,moov-before-mdat,remux-faststart-only,yes
/mnt/spirit-8tb/media/tempTwitter/OWS - Friends playing [1773121889369550849].mp4,10876287,91.254422,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,692,1280,953491,moov-before-mdat,remux-faststart-only,yes
/mnt/spirit-8tb/media/tempTwitter/Rita 🍓 - my eyes are down here ;) [2002500167157886977].mp4,10876585,31.555918,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,1080,1768,2757412,moov-before-mdat,mobile-720p,yes
/mnt/spirit-8tb/media/tempTwitter/Gianna J - She loves playing with my big ass and I love sucking on her big tits ... [1980439071806627841].mp4,10885145,9.822041,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,3840,2160,8865892,moov-before-mdat,mobile-720p,yes
/mnt/spirit-8tb/media/tempTwitter/Ema - bounce [1993424158584127488].mp4,11240084,10.588299,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,3840,2154,8492456,moov-before-mdat,mobile-720p,yes
/mnt/spirit-8tb/media/tempTwitter/Jazmen - Me and Chloe Lamb did a thing 😈 [2016380344564428800].mp4,11279525,6.037188,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,3840,2160,14946726,moov-before-mdat,mobile-720p,yes
/mnt/spirit-8tb/media/tempTwitter/パイズリアーカイブス - お風呂でちゃぷちゃぷパイズリ挟射 [1987520007119745024].mp4,11456775,139.900227,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,842,472,655139,moov-before-mdat,remux-faststart-only,yes
/mnt/spirit-8tb/media/tempTwitter/⋆ Blowjob Queen ⋆ - https：⧸⧸t.co⧸CeX03CT5jR [1974228829821382656].mp4,11519237,60.093243,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,720,1340,1533515,moov-before-mdat,mobile-720p,yes
/mnt/spirit-8tb/media/tempTwitter/taeomi - bite me [1955011576030715904].mp4,11673859,28.421224,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,1920,1080,3285955,moov-before-mdat,mobile-720p,yes
"/mnt/spirit-8tb/media/tempTwitter/chula❤︎ - merry christmas eve, i leave y’all with two big presents for all of u... [2003993578327232514].mp4",11717223,62.020499,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,1280,720,1511400,moov-before-mdat,remux-faststart-only,yes
/mnt/spirit-8tb/media/tempTwitter/♡ 𝐄𝐯𝐞 𝐃𝐚𝐫𝐥𝐢𝐧𝐠 ♡ - wataaaa [1932898990808604672].mp4,11889847,53.717333,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,720,1280,1770727,moov-before-mdat,remux-faststart-only,yes
/mnt/spirit-8tb/media/tempTwitter/mia 🎀 - wataa 👅💦🍑 [1971289965964169216].mp4,12021279,32.925896,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,1920,1080,2920808,moov-before-mdat,mobile-720p,yes
/mnt/spirit-8tb/media/tempTwitter/Isabella - Fatass Thread 🪡   Drop them 🍑 [1976146429438570496].mp4,12038788,15.952109,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,1620,2574,6037465,moov-before-mdat,mobile-720p,yes
/mnt/spirit-8tb/media/tempTwitter/Eden Ivy - Does this video count as my girlfriend resume？ [1997036543400116224].mp4,12177154,31.834558,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,1320,1760,3060109,moov-before-mdat,mobile-720p,yes
/mnt/spirit-8tb/media/tempTwitter/Dreamz - Wattttaa💦😋🍆 [2006112682592657408].mp4,12226240,139.993107,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,598,830,698676,moov-before-mdat,remux-faststart-only,yes
/mnt/spirit-8tb/media/tempTwitter/Isabella - PAWG in red fish nets riding BBC #solo #PAWG #fatass #dildo [1980102405980086272].mp4,12297593,62.949297,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,1558,772,1562856,moov-before-mdat,mobile-720p,yes
/mnt/spirit-8tb/media/tempTwitter/Ash 🫧 - Your new thicc gf [1994957014183632896].mp4,12422467,59.350204,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,720,1226,1674463,moov-before-mdat,remux-faststart-only,yes
/mnt/spirit-8tb/media/tempTwitter/White girl booty 🍑🤍 - Oiled up booty smashed by bbc 🍆  #ass #butt #bigass #thicc #bigbooty ... [1972174061506596864].mp4,12444994,5.712109,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,3840,2160,17429630,moov-before-mdat,mobile-720p,yes
